Year_Month,Province,Standardized_NO2,Standardized_PM25,Standardized_PM10
2020-11,Groningen,0.38172140014784317,0.40165229312813844,
2020-11,Limburg,0.4456807560245826,0.4984382878267587,
2020-11,Noord-Brabant,0.7562913545322628,1.3290063060011212,0.40168943105214727
2020-11,Noord-Holland,1.166411386676381,1.0075472913368813,0.6742418058666905
2020-11,Overijssel,-0.16595382884306048,0.7076395041030394,-0.17414828601113236
2020-11,Utrecht,0.8543212979956811,0.9931659684999344,0.31485577618282656
2020-11,Zeeland,0.16707918665121235,,-0.1269164734664247
2020-11,Zuid-Holland,1.332807260301569,1.0870477234847964,0.6155830184555292
2020-12,Drenthe,-0.3038764756887866,,
2020-12,Flevoland,-0.021217187566260714,,
2020-12,Friesland,-0.11610809806155523,0.22327715881074242,
2020-12,Gelderland,0.6071390159095951,0.6011920238466195,-0.5903925008220362
2020-12,Groningen,0.4856047518972355,0.5218353796047944,0.35272943965956327
2020-12,Limburg,0.32716159127848593,-0.389502372860534,-0.8423021933704907
2020-12,Noord-Brabant,0.5133252965610327,0.4710687084543251,-0.8142297446659086
2020-12,Noord-Holland,1.1708902198661193,0.531874488746293,-0.5888121667345453
2020-12,Overijssel,-0.06804619307443355,0.2786482331093957,-1.8008710554857075
2020-12,Utrecht,0.7584507309469808,0.4751515305490296,-0.8262890166449399
2020-12,Zeeland,-0.12150168312519886,,-1.23027950866626
2020-12,Zuid-Holland,1.1927306115920597,0.34690739027578066,-0.43546198535552844
2021-01,Drenthe,-0.9782705927532426,,-1.8613004689698287
2021-01,Flevoland,-0.34734115232399504,,-1.3981008428350754
2021-01,Friesland,-1.0123415461756644,-1.0677456644214682,-1.3548315337275232
2021-01,Gelderland,0.5852329074733617,0.8757447133607114,-0.6630877530447925
2021-01,Groningen,0.1468861187368418,-0.4887252339530796,0.3450968467895743
2021-01,Limburg,0.47680940215796364,0.6012083783237828,-1.2107709892100929
2021-01,Noord-Brabant,0.5023676229840173,0.568714478799798,-0.7986183556260946
2021-01,Noord-Holland,0.7847040354140795,0.20598357540437745,-0.59265078450552
2021-01,Overijssel,-0.6360953460260983,0.259161383176779,-1.6697877986348117
2021-01,Utrecht,0.6079514692336997,0.3019729953316816,
2021-01,Zeeland,-0.3467806719571367,,
2021-01,Zuid-Holland,0.9891198724739264,0.10302423933908957,
2021-02,Drenthe,-0.7094099136483152,,-1.1153021823485068
2021-02,Flevoland,-0.3619397944510159,,-0.5597803956912769
2021-02,Friesland,-0.6843058362937263,0.12401702642394803,-0.5695719323863989
2021-02,Gelderland,0.5629092950819279,0.9418610630483768,0.087015345936868
2021-02,Groningen,0.20920173637895348,0.04949149550713035,1.0885629260895047
2021-02,Limburg,0.20280068339194737,0.7961297058250717,-0.7396120523493479
2021-02,Noord-Brabant,0.5152678021536244,0.8093877300606184,
2021-02,Noord-Holland,1.0469989249460214,0.9397821803246441,
2021-02,Overijssel,-0.4213456843458985,0.43521763484683973,
2021-02,Utrecht,0.5791606078773067,0.7545360885222446,-1.178403878233753
2021-02,Zeeland,0.2003087377277842,,-1.4799279448876839
2021-02,Zuid-Holland,1.2086297259462822,0.9433081958941704,-0.6005278166214164
2021-03,Drenthe,-1.4002009234745476,,-0.9614675089887205
2021-03,Flevoland,-0.7970999952973832,,-0.3811900646544015
2021-03,Friesland,-1.4207897701945154,0.021678453853364105,-0.8785427709622001
2021-03,Gelderland,0.5839924903018873,1.2382165021636011,
2021-03,Groningen,-0.2475663504221077,-0.1336780494058002,
2021-03,Limburg,0.2904363938258768,1.0896271617628568,
2021-03,Noord-Brabant,0.44290848050909337,1.0927729439292309,-0.12173977529940684
2021-03,Noord-Holland,0.766525058978464,1.0329329615588028,0.06945941855411042
2021-03,Overijssel,-1.1307217225905668,0.23228433873280618,-0.6416981666715704
2021-03,Utrecht,0.4058934642358149,0.9670396252396892,-0.35301980542164635
2021-03,Zeeland,-0.042733105808796565,,-0.9421734381290888
2021-03,Zuid-Holland,1.0873615900962743,1.158432479015665,0.041053542459038306
2021-04,Drenthe,-1.5788308504179125,,
2021-04,Flevoland,-1.10485370204179,,
2021-04,Friesland,-2.0478176838347495,-1.1961354504073798,
2021-04,Gelderland,0.17707756857716236,-0.10443235928740788,0.07960207163511938
2021-04,Groningen,-0.6827332732891954,-0.9359628566235946,1.142103406642038
2021-04,Limburg,-0.1399433662574614,0.7103848191613938,-0.581262046692315
2021-04,Noord-Brabant,0.018048947682767758,-0.01691701186611005,0.14973264865378083
2021-04,Noord-Holland,0.07319071226170273,-0.12040804106909912,0.5049111044395584
2021-04,Overijssel,-1.736241537951875,-0.5968970136863293,-0.758994878706448
2021-04,Utrecht,-0.3828282775435466,-0.24039467360023348,0.02649227994408233
2021-04,Zeeland,-0.27623002591684703,,-0.04123429088995597
2021-04,Zuid-Holland,0.37999507008357597,0.011827464341824944,0.6050528089656337
2021-05,Drenthe,-1.8557946598380655,,-0.9618536565156096
2021-05,Flevoland,-1.4181021616049503,,-0.11998844811358572
2021-05,Friesland,-2.1749213561968084,-1.5652093269429521,-0.33093396014951126
2021-05,Gelderland,-0.16901977450139286,-0.6196563835186577,0.33673969479791177
2021-05,Groningen,-0.8457648144151979,-1.6216616985249082,1.447406256963403
2021-05,Limburg,-0.745271694230097,-0.783188315392957,0.06215087815248138
2021-05,Noord-Brabant,-0.24582053750056307,-0.6954064692943308,0.20658113840336675
2021-05,Noord-Holland,0.022060530749437365,-0.3552171245854607,0.9691837228612271
2021-05,Overijssel,-1.888422972811987,-1.8441847762271386,-0.39221371750340916
2021-05,Utrecht,-0.35448983719606264,-0.8845113393269867,
2021-05,Zeeland,-0.9300861673336879,,
2021-05,Zuid-Holland,0.4391900041064042,-0.5177899119875535,
2021-06,Drenthe,-1.4412113576226722,,-1.4339931024142487
2021-06,Flevoland,-1.598561635438542,,-0.730976232985648
2021-06,Friesland,-1.9445002998270198,-0.5369897610694836,-0.90146158973717
2021-06,Gelderland,-0.01569379112025391,0.3234183152060639,-0.20763975587910347
2021-06,Groningen,-0.6822692687786879,-0.022126723660980507,0.6158794877233772
2021-06,Limburg,-0.4878874600055037,0.392816583761974,-0.9031207139778424
2021-06,Noord-Brabant,-0.03868956624023948,0.46589781119546086,
2021-06,Noord-Holland,0.14483160527779437,0.37064721255466204,
2021-06,Overijssel,-1.5277519632494727,0.006183382743282161,
2021-06,Utrecht,-0.36140827519262286,0.003857890845090571,0.41991198725219675
2021-06,Zeeland,-0.4476084344991152,,-0.30534696104650455
2021-06,Zuid-Holland,0.5178956797017599,0.3557920847270512,1.0515856698252244
2021-07,Drenthe,-2.060017037911731,,-1.3096952820658436
2021-07,Flevoland,-1.8264029514015478,,-0.6205843667385369
2021-07,Friesland,-2.3770942350937405,-1.4790535120903696,-0.6341300554256053
2021-07,Gelderland,-0.37536608202448524,-0.1163311137684177,
2021-07,Groningen,-0.9204957357297328,-0.8330037031398052,
2021-07,Limburg,-0.7794734852031922,-0.4309098710927221,
2021-07,Noord-Brabant,-0.4182323838509943,-0.23973493322385378,-0.41014881101982364
2021-07,Noord-Holland,-0.11002193083645377,0.30229953952850624,0.2673001273041246
2021-07,Overijssel,-1.8644468097408737,-0.8320606515125152,-0.9876067742294263
2021-07,Utrecht,-0.48332140710054616,-0.1925501663736469,-0.17580555837040926
2021-07,Zeeland,-1.051501541411834,,-0.6384265225759757
2021-07,Zuid-Holland,0.15055456345006046,0.13180319967416848,0.6107878898221456
2021-08,Drenthe,-2.1590247836026193,,
2021-08,Flevoland,-1.7747549117729968,,
2021-08,Friesland,-2.373046261502488,-2.0497164211750167,
2021-08,Gelderland,-0.4822748963604895,-0.9336970927290273,0.03708826314665866
2021-08,Groningen,-0.9858233034984178,-1.6172352868134376,0.6957061608706724
2021-08,Limburg,-0.7539927575543334,-0.7508683263830563,0.20810922330555356
2021-08,Noord-Brabant,-0.4371225635531226,-0.7094638950831482,0.004809990606060845
2021-08,Noord-Holland,-0.06688939172624422,-0.8368925887890335,0.15096753337542465
2021-08,Overijssel,-1.9217343978987413,-1.467118544855275,-0.40496130404468855
2021-08,Utrecht,-0.5311336780692116,-1.115018022163548,-0.42803972460345385
2021-08,Zeeland,-1.2747451323603671,,-0.7442681864732522
2021-08,Zuid-Holland,0.07368444685910948,-0.7616540857635371,0.28988133797238597
2021-09,Drenthe,-1.4898753478158289,,0.3954919914773015
2021-09,Flevoland,-0.9891752045545981,,0.713012571572314
2021-09,Friesland,-1.7103231262927705,-0.9622688165396447,-0.17952642379216588
2021-09,Gelderland,0.34292442205397167,0.23337038014344458,1.5841938373183613
2021-09,Groningen,-0.28689757338935706,-0.48107485429376634,0.7716198567500185
2021-09,Limburg,-0.01457411158102883,0.4032740896477965,2.3430380651633005
2021-09,Noord-Brabant,0.26085767984025593,0.44861198064960467,1.890526769322267
2021-09,Noord-Holland,0.6173294464110527,0.21634811845427335,1.076627427967773
2021-09,Overijssel,-1.141690710081638,-0.48984219051836625,0.44700360332305433
2021-09,Utrecht,0.21693054238811602,0.2214769736810119,
2021-09,Zeeland,-0.3186838909465745,,
2021-09,Zuid-Holland,0.8479246766692291,0.6905074186598761,
2021-10,Drenthe,-1.1095988337719804,,0.03086800587517428
2021-10,Flevoland,-0.7171254573820589,,-0.3817159601995261
2021-10,Friesland,-1.3341943817288604,-1.2032950998868954,-0.6562789783399812
2021-10,Gelderland,0.37927948739813033,-0.15031400164264455,0.19230758819849514
2021-10,Groningen,-0.13922651398595937,-0.524525014509636,-0.021129316148909755
2021-10,Limburg,-0.09222641548107936,-0.361820562535531,0.604361640714422
2021-10,Noord-Brabant,0.31839692436962225,0.17113713448127005,
2021-10,Noord-Holland,0.7985271894524316,0.0014891311417135939,
2021-10,Overijssel,-0.8776104569062129,-0.6620335527391491,
2021-10,Utrecht,0.3586664923378491,-0.019779928854434192,0.46320048591857815
2021-10,Zeeland,-0.6437264178920559,,1.2790296775795418
2021-10,Zuid-Holland,0.8826070128604598,0.007287715561177736,1.291164217076089
2021-11,Drenthe,-0.5924718967593479,,-1.030744545419268
2021-11,Flevoland,-0.00592284882953498,,-0.08535210260438705
2021-11,Friesland,-0.8912443264629104,-0.5369678347690122,-0.7055107769704944
2021-11,Gelderland,1.0421770568987203,1.1719291497891298,
2021-11,Groningen,0.3071371496668198,0.15688565500958151,
2021-11,Limburg,0.6552707232362492,0.9817725790224283,
2021-11,Noord-Brabant,0.90264980277998,1.2680897007785914,0.24419824948877178
2021-11,Noord-Holland,1.2321841694344469,0.5118054253879302,-0.10845417722233067
2021-11,Overijssel,-0.37601396561376615,0.46691141807659403,-0.7033849972758931
2021-11,Utrecht,0.9730171621581134,1.0706995976225924,-0.3439103650578337
2021-11,Zeeland,-0.12348190566805968,,-0.4468980466995291
2021-11,Zuid-Holland,1.3588380337896835,0.6458591862598405,0.26454646891068956
2021-12,Drenthe,-0.37855616221878385,,
2021-12,Flevoland,0.015684186872560093,,
2021-12,Friesland,-0.3998357860317242,-0.4073622959587868,
2021-12,Gelderland,0.6523067835409084,0.35911632245799585,-0.07936257970822716
2021-12,Groningen,0.5228062495014449,-0.19357062876430958,0.6784667727214677
2021-12,Limburg,0.364725483720279,0.3290506748641726,-0.20184683969504397
2021-12,Noord-Brabant,0.7064937756561588,0.6429557048573222,-0.2540900313523628
2021-12,Noord-Holland,1.1414054076546845,0.22498983828800898,-0.40648379507797755
2021-12,Overijssel,-0.1815874271243156,-0.22578304574938235,-0.7868410456275108
2021-12,Utrecht,0.7453048983478524,0.5363341765384871,-0.5105921900093888
2021-12,Zeeland,0.022982908894169686,,-0.6394533389643026
2021-12,Zuid-Holland,1.161689332406637,0.3818504964107264,-0.059949070605256095
2022-01,Drenthe,-0.9711973080651622,,-2.0055094381084393
2022-01,Flevoland,-0.30675536423157446,,-1.461124213017465
2022-01,Friesland,-0.9634322805517606,-0.29014287860983573,-1.6829049584706406
2022-01,Gelderland,0.6799858620257024,1.2003862669335386,-1.0483686344666376
2022-01,Groningen,-0.09166177711377958,-0.014019230782856405,-0.7513848778360775
2022-01,Limburg,0.38692173476016983,1.0604392981570196,-0.8142135970771321
2022-01,Noord-Brabant,0.8431116909091765,1.6353685703990983,-1.243128605031965
2022-01,Noord-Holland,0.9900642026639911,0.8341945414481924,-1.3353553077398383
2022-01,Overijssel,-0.593909040933912,0.6840899983258754,-1.907818521703393
2022-01,Utrecht,0.7073744770644095,1.1325119543019566,
2022-01,Zeeland,0.001131317459811152,,
2022-01,Zuid-Holland,1.2270523831046183,1.1479415835859337,
2022-02,Drenthe,-1.5211406475682574,,-0.4451888473313281
2022-02,Flevoland,-0.923282294310495,,0.21396525504345307
2022-02,Friesland,-1.6062209670990328,-0.9953806913936049,-0.4047647264179446
2022-02,Gelderland,-0.030689845156595567,-0.4310066569295132,0.14796350982410258
2022-02,Groningen,-0.5165355468110515,-1.1060581654601942,1.424966968125174
2022-02,Limburg,-0.5316974221963522,-0.9414930942141326,0.07051623519707546
2022-02,Noord-Brabant,0.11548224429167143,-0.04119292370456537,
2022-02,Noord-Holland,0.40661569347046694,0.01798927759848954,
2022-02,Overijssel,-1.2610114180779453,-1.4230290629447129,
2022-02,Utrecht,-0.015856944857785864,-0.48528492076288804,-1.250571380209381
2022-02,Zeeland,-1.0753468712459322,,-1.409336983872977
2022-02,Zuid-Holland,0.6299072860515812,-0.4009027746429642,-0.9510988574243394
2022-03,Drenthe,-0.7885046492396842,,-0.999783198585289
2022-03,Flevoland,-0.7773848880621423,,-0.1414045355481577
2022-03,Friesland,-0.81353242214725,1.666632338335825,-0.7678073867680143
2022-03,Gelderland,0.852226068436936,1.9187235170612453,
2022-03,Groningen,0.17849380801939993,1.8219513900498465,
2022-03,Limburg,0.6382234996693399,1.9768175526847125,
2022-03,Noord-Brabant,0.8876852662652583,2.3332116344983653,0.3709674040892593
2022-03,Noord-Holland,1.0868113492533416,2.248197312036905,0.28118588563862273
2022-03,Overijssel,-0.6811425927393039,1.4881530549312072,-0.20668493955602624
2022-03,Utrecht,0.45481573597036457,2.0371080357410305,0.3477198468140355
2022-03,Zeeland,0.8866125856881573,,-0.060261116687703814
2022-03,Zuid-Holland,1.3666027158234808,2.2451309424244887,0.6667961975102807
2022-04,Drenthe,-1.2777067984878419,,
2022-04,Flevoland,-1.0655194014417448,,
2022-04,Friesland,-1.6837408791108803,-0.4560565252267172,
2022-04,Gelderland,-0.0031600032631053355,-0.08519428951395698,0.4069564171330905
2022-04,Groningen,-0.6877883599512924,-0.7338098893870787,0.6609048868677602
2022-04,Limburg,-0.42530121809541704,-0.0048060258055863106,0.5558439869506142
2022-04,Noord-Brabant,-0.015545023750664824,0.5557581805132524,0.49663568366535343
2022-04,Noord-Holland,0.22275473653895414,-0.07592823315410513,0.09868016554491112
2022-04,Overijssel,-1.5657608013505766,-0.9032911419955072,-0.7064204992288616
2022-04,Utrecht,-0.4153507897265954,-0.23952030607225766,-0.17197111171984855
2022-04,Zeeland,-0.2045110325735174,,-0.6323424595618562
2022-04,Zuid-Holland,0.4670982155179923,-0.11189139561103405,0.4161558264216596
2022-05,Drenthe,-1.1364720607998409,,-2.249289205041063
2022-05,Flevoland,-1.2036466417092977,,-1.7140694043060498
2022-05,Friesland,-1.6899188518725554,-0.7510012707447407,-2.2104033532726817
2022-05,Gelderland,-0.15825671182642095,-0.050154932058240516,-1.0358398464355258
2022-05,Groningen,-0.633391539000474,-0.6361024119203483,-0.3750542053889021
2022-05,Limburg,-0.4953752735750224,-0.21493777901840647,-1.5149369899793816
2022-05,Noord-Brabant,0.03513855379047898,0.4674642260393165,-1.2232923469887826
2022-05,Noord-Holland,0.48419629263199765,0.10818363304188078,-1.3569604980889103
2022-05,Overijssel,-1.5554875960571903,-0.7472847421078977,-2.0820911881799486
2022-05,Utrecht,-0.1618127749970031,-0.21170435661187192,
2022-05,Zeeland,-0.5164896610771573,,
2022-05,Zuid-Holland,0.6920099278836181,-0.026643493095160363,
2022-06,Drenthe,-1.5576116686488513,,-0.5336108097637613
2022-06,Flevoland,-1.6752890913919913,,0.19230292272685084
2022-06,Friesland,-2.0934054609853896,-1.0517396857918893,-0.30953675889544
2022-06,Gelderland,-0.3021895232608535,-0.6586453421233092,1.1307012618235006
2022-06,Groningen,-0.7234086070874054,-1.1292271205981417,1.3887992015194979
2022-06,Limburg,-0.6372272584004448,-0.9845221818777633,0.14442708941626034
2022-06,Noord-Brabant,-0.3232392820652965,-0.3777113179490435,
2022-06,Noord-Holland,0.10464504667910315,-0.3599520659312159,
2022-06,Overijssel,-1.511752728862924,-1.9774076631241795,
2022-06,Utrecht,-0.49834031382939414,-0.5935114199428978,-1.6933901948588403
2022-06,Zeeland,-0.8352558848877814,,-1.710624377723329
2022-06,Zuid-Holland,0.2380366264188826,-0.7899464298594445,-1.0585575912643221
2022-07,Drenthe,-1.6388042911317655,,-1.0822348142750329
2022-07,Flevoland,-1.5059542467922598,,-0.8742918267145717
2022-07,Friesland,-2.3588789216670563,-2.3817750138985114,-0.9759298943867286
2022-07,Gelderland,-0.09600944517325168,-1.1468820532590123,
2022-07,Groningen,-0.9597902320838123,-1.6513528856622368,
2022-07,Limburg,-0.5841941939452929,-1.1248546499522278,
2022-07,Noord-Brabant,-0.30188206901000275,-0.8681349877138378,0.9960850201398214
2022-07,Noord-Holland,0.006059104139897447,-1.0884526002380932,0.7428963392332194
2022-07,Overijssel,-1.531750922797642,-2.353064848553895,-0.006019235841450094
2022-07,Utrecht,-0.535407872077532,-1.075049707770914,0.4165990688478138
2022-07,Zeeland,-1.1592707478538047,,1.4710134614922057
2022-07,Zuid-Holland,0.18290261469049265,-1.3114300324199508,1.1815445820875115
2022-08,Drenthe,-1.2236389369912621,,
2022-08,Flevoland,-1.4004216582172708,,
2022-08,Friesland,-1.9768147049882223,-1.8294884417839425,
2022-08,Gelderland,0.07785905294073993,-0.7143810174781534,-0.4960392243714917
2022-08,Groningen,-0.6671078643828486,-0.8597369725352275,0.37688493966121284
2022-08,Limburg,-0.18096357022210008,-0.48358624826639995,-1.5018256185890524
2022-08,Noord-Brabant,-0.16183503880972594,-0.515020165892063,-0.7104935367319253
2022-08,Noord-Holland,0.05788554782208893,-0.6466675199675163,-0.6948292786372775
2022-08,Overijssel,-1.3149704941080367,-1.5120383180927817,-0.935500634411527
2022-08,Utrecht,-0.4277933169391425,-0.7556450630300797,-1.0134556034397466
2022-08,Zeeland,-0.4929496057863116,,-0.749269456498198
2022-08,Zuid-Holland,0.28697475708773346,-0.701583022306601,-0.3878844183701715
2022-09,Drenthe,-1.3386384153853226,,-1.301356292492153
2022-09,Flevoland,-1.1905312238216352,,-1.1430004465946113
2022-09,Friesland,-1.7497834925356666,-1.7691084431496267,-1.9668971578976575
2022-09,Gelderland,0.26540261047547825,-0.9987821301948804,0.10317272243086507
2022-09,Groningen,-0.2512586498057016,-0.7834674131752896,-0.5954442505938898
2022-09,Limburg,-0.3322325321957992,-1.1123500344059207,-0.6863584296891151
2022-09,Noord-Brabant,0.15395632559421626,-0.7503317926968475,-0.5650706396762062
2022-09,Noord-Holland,0.7203400834680654,-0.9511037589183796,-0.46872797719573583
2022-09,Overijssel,-1.1416692530175951,-1.5806935982608357,-0.9510991192100192
2022-09,Utrecht,0.27272309203883893,-0.8813509208061278,
2022-09,Zeeland,-0.8943287004911754,,
2022-09,Zuid-Holland,0.7488551333275337,-1.1656233329088108,
2022-10,Drenthe,-0.8935495252351534,,-0.07712342232717168
2022-10,Flevoland,-0.4685343722874151,,0.424173620984272
2022-10,Friesland,-1.0169570303785027,-1.594551247063396,-0.16214811300172818
2022-10,Gelderland,0.29080512682716586,-0.32025140881454994,1.407862892183564
2022-10,Groningen,-0.08354988011397552,-0.7490288236417912,1.0499750184880214
2022-10,Limburg,-0.37219648361000307,-0.7381161539889618,0.7393040772286286
2022-10,Noord-Brabant,0.25962361389508265,-0.1474132040671311,
2022-10,Noord-Holland,1.0053027808332484,-0.2930957111104493,
2022-10,Overijssel,-0.6593770834986521,-1.1154181996360464,
2022-10,Utrecht,0.5067219677488961,-0.25372797027187755,-0.7491887220677089
2022-10,Zeeland,-0.4182552139304695,,-0.6878704692896127
2022-10,Zuid-Holland,1.0165853622738732,-0.4388699669418153,-0.23629142153079008
2022-11,Drenthe,-0.6599736773486277,,-0.5097666766448116
2022-11,Flevoland,-0.36860674311266045,,0.5278123592262233
2022-11,Friesland,-0.7392485475334889,-0.7668001549652298,0.15937065217561638
2022-11,Gelderland,0.1941387575722682,-0.08003087585120844,
2022-11,Groningen,0.03991371061270174,-0.2171319600021984,
2022-11,Limburg,-0.4127924354740548,-0.6096201702705143,
2022-11,Noord-Brabant,0.2933156543210202,-0.11653467136062459,0.8714274405540074
2022-11,Noord-Holland,0.983719942534226,0.2221278583155159,0.8719563805848033
2022-11,Overijssel,-0.4811757008082908,-0.7448473155159032,0.5086654013114846
2022-11,Utrecht,0.5045998648906553,0.04797301547197922,0.5951706520188552
2022-11,Zeeland,-0.3479426844523358,,1.1119325092172627
2022-11,Zuid-Holland,0.9205480420505954,-0.025160633349744534,1.2666708175070593
2022-12,Drenthe,-0.2810009653764326,,
2022-12,Flevoland,0.053311266668338214,,
2022-12,Friesland,-0.4335418083354596,0.32714006037015764,
2022-12,Gelderland,0.5499975994094096,1.378280446818471,1.6332044213282673
2022-12,Groningen,0.3945063369604824,0.7896561704168149,0.878509675348037
2022-12,Limburg,0.15569614408919627,1.3842008223661746,0.8979727097165403
2022-12,Noord-Brabant,0.7158422519306179,1.3944908517628185,1.1047271747120677
2022-12,Noord-Holland,1.2648173972059185,1.3884147853560358,0.965555612794963
2022-12,Overijssel,-0.08000399010317157,1.5801889860428733,0.5519989640992743
2022-12,Utrecht,0.8093965124378026,1.4295569952418583,0.9127622705715385
2022-12,Zeeland,0.2848760396836835,,1.5533220170864412
2022-12,Zuid-Holland,1.2821413168644589,1.2221293449821689,1.5725850055991712
2023-01,Drenthe,-1.4178758962126918,,-1.034450668598079
2023-01,Flevoland,-0.9144692315257985,,-0.3974495877754361
2023-01,Friesland,-1.6223127811141749,-1.8281460508430085,-0.6933349162500081
2023-01,Gelderland,-0.11580432315675274,0.0924767715576832,0.5054514922144444
2023-01,Groningen,-0.41107229903055514,-1.0388219116815403,0.2560891981001085
2023-01,Limburg,-0.4305721909287895,0.18370645554183304,0.8398023209825917
2023-01,Noord-Brabant,0.15786347228764788,0.5465439252749488,0.24715118540148173
2023-01,Noord-Holland,0.41690767543651824,-0.06009444404712501,-0.14515564790286484
2023-01,Overijssel,-1.0955724830876927,-0.05913707177471763,-0.2754284574536911
2023-01,Utrecht,-0.01470557163546481,-0.11090401886850682,
2023-01,Zeeland,-0.6730853484859588,,
2023-01,Zuid-Holland,0.5744486087651045,-0.14116894697146878,
2023-02,Drenthe,-0.8131308127647737,,-2.5524211287103884
2023-02,Flevoland,-0.294688987016298,,-1.2289870813084234
2023-02,Friesland,-0.839962840826406,-0.6513513678130783,-1.731022010464044
2023-02,Gelderland,0.6423331398145468,1.0741382298852702,-0.7701392857710644
2023-02,Groningen,0.1067670901531267,0.4125189424319251,-0.862029523068536
2023-02,Limburg,0.08896066851792628,0.982660222111654,-1.1224998586725117
2023-02,Noord-Brabant,0.6818407364915303,1.572703910841763,
2023-02,Noord-Holland,1.123136393875991,1.1897297639042663,
2023-02,Overijssel,-0.31944799309519556,0.9728427163651494,
2023-02,Utrecht,0.6975067072239522,1.020938816406315,-0.29354274331020136
2023-02,Zeeland,0.1440901106760596,,0.4782752873233647
2023-02,Zuid-Holland,1.3418913163793942,1.297732682972771,0.4445791473823548
2023-03,Drenthe,-1.6880793275613917,,-0.6760643180361228
2023-03,Flevoland,-1.3708321279501623,,0.46008011703226653
2023-03,Friesland,-1.7447266001917132,-1.7686728492425914,-0.13514038443124257
2023-03,Gelderland,-0.2473341541612051,-0.7902508641832657,
2023-03,Groningen,-0.4604492063790725,-1.3801838422037167,
2023-03,Limburg,-0.6317671431803259,-0.6560923324288522,
2023-03,Noord-Brabant,0.005823526426912819,-0.697360615791194,-0.9601751298603906
2023-03,Noord-Holland,0.46427192330586886,-0.4386580811024917,-0.9899065920127923
2023-03,Overijssel,-1.312697176249617,-1.500256519220758,-1.9132034582970086
2023-03,Utrecht,-0.142859420403879,-0.7761195383414242,-1.2150368880287232
2023-03,Zeeland,-0.8880606563054251,,-0.4550193651931965
2023-03,Zuid-Holland,0.5709272081342436,-0.6628728315041837,-0.6182058667450651
2023-04,Drenthe,-1.640743929814778,,
2023-04,Flevoland,-1.864429211712268,,
2023-04,Friesland,-1.9537414012159995,-0.48498363011120665,
2023-04,Gelderland,-0.2769201512648954,-0.17676173125094932,0.8231014951438255
2023-04,Groningen,-0.6831021255730559,-0.33592458768409367,1.56008146450105
2023-04,Limburg,-0.7234728778141299,-0.33764416729649177,0.6324554363763055
2023-04,Noord-Brabant,-0.21557884849117534,-0.0693878645045165,0.31291110486890444
2023-04,Noord-Holland,0.14908561113302488,0.10782225707809028,0.06037128445919428
2023-04,Overijssel,-1.6459969233615117,-0.2401607439117259,-0.14355205463219092
2023-04,Utrecht,-0.6024548943995082,-0.09419695286626582,0.018624830519475506
2023-04,Zeeland,-0.7103044740660013,,-0.33275344366434834
2023-04,Zuid-Holland,0.24522677414414154,0.2454217509278515,0.6564899012679176
2023-05,Drenthe,-1.5906885429868483,,-0.7210548381338883
2023-05,Flevoland,-1.97081439584052,,0.054425995348814774
2023-05,Friesland,-2.3185406508495108,-1.4983234305024058,-0.4794912650669534
2023-05,Gelderland,-0.39105613380510185,0.044407738712021985,0.23721690969294199
2023-05,Groningen,-1.053027540312354,-1.0607064549224123,0.10090171833575881
2023-05,Limburg,-0.7762551747497263,-0.18755918185224446,-0.24765719804848826
2023-05,Noord-Brabant,-0.410450765915033,-0.15395338482794382,-0.3308784213805836
2023-05,Noord-Holland,-0.08478722105593497,-0.1827623759853959,0.0632552634438566
2023-05,Overijssel,-1.8317199745035924,-0.474871247547002,-0.3763413703386553
2023-05,Utrecht,-0.9462560207625645,-0.38378432388488093,
2023-05,Zeeland,-0.5865599850841593,,
2023-05,Zuid-Holland,0.037237662214966716,0.09478093816057284,
2023-06,Drenthe,-0.9565070526846495,,-1.6905688199859892
2023-06,Flevoland,-1.4236041499506813,,-1.1344221711946143
2023-06,Friesland,-2.041452337301949,-1.7336334180328599,-1.3251331306572025
2023-06,Gelderland,-0.2002951751238546,-0.26349166549110714,-0.7463032609379352
2023-06,Groningen,-0.9981189649054674,-1.302808460274304,-0.6542353905570147
2023-06,Limburg,-0.5348972994700552,-0.07899490158484261,-1.0799538377277353
2023-06,Noord-Brabant,-0.40187376062859864,-0.21337987925308394,
2023-06,Noord-Holland,-0.11442143545417843,-0.45877956172281553,
2023-06,Overijssel,-1.385055350160692,-0.6522264747828966,
2023-06,Utrecht,-0.7577212263346502,-0.4396208886081894,-0.2958501057056353
2023-06,Zeeland,-0.4008006176116989,,-0.31412561953781176
2023-06,Zuid-Holland,0.07079318758255441,-0.25442886774619916,0.4344553548939716
2023-07,Drenthe,-1.4941195878180245,,-1.0934013044659638
2023-07,Flevoland,-1.5684774652347917,,0.12559194223286987
2023-07,Friesland,-2.1073055055364747,-2.425461510708188,-0.3368070075830546
2023-07,Gelderland,-0.41238667311333266,-1.3180240893482609,
2023-07,Groningen,-0.9723049372071876,-2.32059360302604,
2023-07,Limburg,-1.0959387418798592,-1.42528192629921,
2023-07,Noord-Brabant,-0.5175805184303197,-1.2043411617913742,-0.9736610668044933
2023-07,Noord-Holland,-0.24828401752083118,-1.344335987983787,-0.9037784146389938
2023-07,Overijssel,-1.4377963793371311,-1.6488991987174602,-1.4925057351643727
2023-07,Utrecht,-0.6050727521563968,-1.2115926031937956,-1.2582186838740768
2023-07,Zeeland,-1.5308224257041831,,-1.0436733243306024
