Unnamed: 0,Year_Month,Province,Average NO2 Value,Average PM2.5 Value,Average PM10 Value,area_km2_st,vehicles_tot,Year,RegioS
578.0,2019-01-01,Friesland,-0.65136486557837,0.6611156118611788,0.4840564144462256,0.0,-0.6815982209571082,,
579.0,2019-01-01,Gelderland,0.8857433739229691,1.4697869525542169,1.176481484117648,0.0,0.9589488557843924,,
580.0,2019-01-01,Groningen,0.4465695912083007,0.6611156118611788,2.561331623460492,0.0,-1.0289073219540792,,
581.0,2019-01-01,Limburg,0.5563630368869679,1.4697869525542169,0.7148647710033664,0.0,0.0075417125728072,,
582.0,2019-01-01,Noord-Brabant,0.9955368196016362,1.200229838989871,1.176481484117648,0.0,1.359605384092034,,
583.0,2019-01-01,Noord-Holland,1.3249171566376374,0.9306727254255248,0.9456731275605073,0.0,1.0743410235384998,,
584.0,2019-01-01,Overijssel,-0.3219845285423687,0.9306727254255248,0.4840564144462256,0.0,0.1062752550472887,,
585.0,2019-01-01,Utrecht,1.1053302652803032,1.200229838989871,0.9456731275605073,0.0,0.2266786376344053,,
586.0,2019-01-01,Zeeland,0.0073958084936324,,0.4840564144462256,0.0,-1.5053621895354865,,
587.0,2019-01-01,Zuid-Holland,1.6542974936736383,1.200229838989871,1.4072898406747885,0.0,1.487081592756217,,
588.0,2019-02-01,Drenthe,0.1171892541722995,,1.176481484117648,0.0,-1.0521706297180344,,
589.0,2019-02-01,Flevoland,0.666156482565635,,1.6380981972319293,0.0,-0.9524340992609523,,
590.0,2019-02-01,Friesland,0.2269826998509666,2.278458293247255,2.0997149103462105,0.0,-0.6815982209571082,,
591.0,2019-02-01,Gelderland,1.7640909393523057,2.278458293247255,2.330523266903352,0.0,0.9589488557843924,,
592.0,2019-02-01,Groningen,1.3249171566376374,2.278458293247255,3.7153734062461954,0.0,-1.0289073219540792,,
593.0,2019-02-01,Limburg,1.1053302652803032,1.4697869525542169,1.176481484117648,0.0,0.0075417125728072,,
594.0,2019-02-01,Noord-Brabant,1.7640909393523057,2.278458293247255,2.0997149103462105,0.0,1.359605384092034,,
595.0,2019-02-01,Noord-Holland,2.752231950460309,2.8175725203759474,2.561331623460492,0.0,1.0743410235384998,,
596.0,2019-02-01,Overijssel,0.4465695912083007,1.7393440661185628,1.86890655378907,0.0,0.1062752550472887,,
597.0,2019-02-01,Utrecht,2.093471276388307,2.278458293247255,1.86890655378907,0.0,0.2266786376344053,,
598.0,2019-02-01,Zeeland,0.8857433739229691,,2.0997149103462105,0.0,-1.5053621895354865,,
599.0,2019-02-01,Zuid-Holland,2.8620253961389763,2.548015406811601,2.561331623460492,0.0,1.487081592756217,,
600.0,2019-03-01,Drenthe,-1.0905386482930384,,-0.4391770117823371,0.0,-1.0521706297180344,,
601.0,2019-03-01,Flevoland,-0.761158311257037,,0.253248057889085,0.0,-0.9524340992609523,,
602.0,2019-03-01,Friesland,-1.0905386482930384,-0.4171128423962051,0.0224397013319442,0.0,-0.6815982209571082,,
603.0,2019-03-01,Gelderland,0.2269826998509666,0.6611156118611788,0.7148647710033664,0.0,0.9589488557843924,,
604.0,2019-03-01,Groningen,-0.3219845285423687,-0.4171128423962051,1.4072898406747885,0.0,-1.0289073219540792,,
605.0,2019-03-01,Limburg,-0.1023976371850346,0.3915584982968328,0.253248057889085,0.0,0.0075417125728072,,
606.0,2019-03-01,Noord-Brabant,0.2269826998509666,0.6611156118611788,0.7148647710033664,0.0,1.359605384092034,,
607.0,2019-03-01,Noord-Holland,0.775949928244302,0.9306727254255248,1.176481484117648,0.0,1.0743410235384998,,
608.0,2019-03-01,Overijssel,-0.8709517569357041,-0.1475557288318591,0.253248057889085,0.0,0.1062752550472887,,
609.0,2019-03-01,Utrecht,0.2269826998509666,0.6611156118611788,0.4840564144462256,0.0,0.2266786376344053,,
610.0,2019-03-01,Zeeland,-0.4317779742210358,,1.176481484117648,0.0,-1.5053621895354865,,
611.0,2019-03-01,Zuid-Holland,1.1053302652803032,1.200229838989871,1.6380981972319293,0.0,1.487081592756217,,
612.0,2019-04-01,Drenthe,-0.761158311257037,,1.6380981972319293,0.0,-1.0521706297180344,,
613.0,2019-04-01,Flevoland,-0.8709517569357041,,0.9456731275605073,0.0,-0.9524340992609523,,
614.0,2019-04-01,Friesland,-1.0905386482930384,0.9306727254255248,0.9456731275605073,0.0,-0.6815982209571082,,
615.0,2019-04-01,Gelderland,0.2269826998509666,1.200229838989871,1.4072898406747885,0.0,0.9589488557843924,,
616.0,2019-04-01,Groningen,-0.2121910828637017,0.9306727254255248,2.330523266903352,0.0,-1.0289073219540792,,
617.0,2019-04-01,Limburg,0.0073958084936324,1.7393440661185628,1.86890655378907,0.0,0.0075417125728072,,
618.0,2019-04-01,Noord-Brabant,0.3367761455296337,1.7393440661185628,1.86890655378907,0.0,1.359605384092034,,
619.0,2019-04-01,Noord-Holland,0.5563630368869679,1.7393440661185628,1.6380981972319293,0.0,1.0743410235384998,,
620.0,2019-04-01,Overijssel,-0.8709517569357041,0.9306727254255248,1.176481484117648,0.0,0.1062752550472887,,
621.0,2019-04-01,Utrecht,-0.2121910828637017,1.200229838989871,0.9456731275605073,0.0,0.2266786376344053,,
622.0,2019-04-01,Zeeland,0.1171892541722995,,2.7921399800176325,0.0,-1.5053621895354865,,
623.0,2019-04-01,Zuid-Holland,0.775949928244302,2.0089011796829093,1.86890655378907,0.0,1.487081592756217,,
624.0,2019-05-01,Drenthe,-0.8709517569357041,,-0.4391770117823371,0.0,-1.0521706297180344,,
625.0,2019-05-01,Flevoland,-0.9807452026143711,,-0.9007937248966186,0.0,-0.9524340992609523,,
626.0,2019-05-01,Friesland,-1.2003320939717053,-0.6866699559605512,-0.9007937248966186,0.0,-0.6815982209571082,,
627.0,2019-05-01,Gelderland,0.1171892541722995,0.1220013847324868,0.0224397013319442,0.0,0.9589488557843924,,
628.0,2019-05-01,Groningen,-0.2121910828637017,-0.9562270695248972,0.4840564144462256,0.0,-1.0289073219540792,,
629.0,2019-05-01,Limburg,-0.3219845285423687,0.3915584982968328,0.0224397013319442,0.0,0.0075417125728072,,
630.0,2019-05-01,Noord-Brabant,-0.1023976371850346,0.1220013847324868,-0.2083686552251964,0.0,1.359605384092034,,
631.0,2019-05-01,Noord-Holland,0.2269826998509666,-0.1475557288318591,-0.2083686552251964,0.0,1.0743410235384998,,
632.0,2019-05-01,Overijssel,-1.0905386482930384,-0.6866699559605512,-0.6699853683394779,0.0,0.1062752550472887,,
633.0,2019-05-01,Utrecht,-0.1023976371850346,-0.1475557288318591,-0.6699853683394779,0.0,0.2266786376344053,,
634.0,2019-05-01,Zeeland,-0.65136486557837,,0.0224397013319442,0.0,-1.5053621895354865,,
635.0,2019-05-01,Zuid-Holland,0.4465695912083007,0.1220013847324868,0.0224397013319442,0.0,1.487081592756217,,
636.0,2019-06-01,Drenthe,-0.8709517569357041,,0.0224397013319442,0.0,-1.0521706297180344,,
637.0,2019-06-01,Flevoland,-1.0905386482930384,,-0.4391770117823371,0.0,-0.9524340992609523,,
638.0,2019-06-01,Friesland,-1.2003320939717053,-0.9562270695248972,-0.9007937248966186,0.0,-0.6815982209571082,,
639.0,2019-06-01,Gelderland,-0.1023976371850346,-0.1475557288318591,0.253248057889085,0.0,0.9589488557843924,,
640.0,2019-06-01,Groningen,0.0073958084936324,-0.9562270695248972,0.4840564144462256,0.0,-1.0289073219540792,,
641.0,2019-06-01,Limburg,-0.5415714198997029,-0.1475557288318591,0.0224397013319442,0.0,0.0075417125728072,,
642.0,2019-06-01,Noord-Brabant,-0.2121910828637017,-0.1475557288318591,-0.2083686552251964,0.0,1.359605384092034,,
643.0,2019-06-01,Noord-Holland,0.3367761455296337,-0.1475557288318591,0.0224397013319442,0.0,1.0743410235384998,,
644.0,2019-06-01,Overijssel,-0.9807452026143711,-0.4171128423962051,-0.4391770117823371,0.0,0.1062752550472887,,
645.0,2019-06-01,Utrecht,-0.2121910828637017,-0.4171128423962051,-0.4391770117823371,0.0,0.2266786376344053,,
646.0,2019-06-01,Zeeland,-0.5415714198997029,,-0.4391770117823371,0.0,-1.5053621895354865,,
647.0,2019-06-01,Zuid-Holland,0.5563630368869679,-0.1475557288318591,0.253248057889085,0.0,1.487081592756217,,
648.0,2019-07-01,Drenthe,-1.0905386482930384,,-0.4391770117823371,0.0,-1.0521706297180344,,
649.0,2019-07-01,Flevoland,-0.9807452026143711,,-0.4391770117823371,0.0,-0.9524340992609523,,
650.0,2019-07-01,Friesland,-1.2003320939717053,-1.2257841830892433,-0.6699853683394779,0.0,-0.6815982209571082,,
651.0,2019-07-01,Gelderland,0.0073958084936324,-0.4171128423962051,0.253248057889085,0.0,0.9589488557843924,,
652.0,2019-07-01,Groningen,-0.5415714198997029,-1.2257841830892433,0.253248057889085,0.0,-1.0289073219540792,,
653.0,2019-07-01,Limburg,-0.3219845285423687,-0.4171128423962051,0.253248057889085,0.0,0.0075417125728072,,
654.0,2019-07-01,Noord-Brabant,-0.2121910828637017,-0.4171128423962051,0.0224397013319442,0.0,1.359605384092034,,
655.0,2019-07-01,Noord-Holland,0.2269826998509666,-0.1475557288318591,0.0224397013319442,0.0,1.0743410235384998,,
656.0,2019-07-01,Overijssel,-0.9807452026143711,-0.9562270695248972,-0.6699853683394779,0.0,0.1062752550472887,,
657.0,2019-07-01,Utrecht,-0.2121910828637017,-0.6866699559605512,-0.2083686552251964,0.0,0.2266786376344053,,
658.0,2019-07-01,Zeeland,-0.761158311257037,,-0.6699853683394779,0.0,-1.5053621895354865,,
659.0,2019-07-01,Zuid-Holland,0.4465695912083007,-0.4171128423962051,0.253248057889085,0.0,1.487081592756217,,
660.0,2019-08-01,Drenthe,-0.8709517569357041,,-0.2083686552251964,0.0,-1.0521706297180344,,
661.0,2019-08-01,Flevoland,-0.9807452026143711,,0.0224397013319442,0.0,-0.9524340992609523,,
662.0,2019-08-01,Friesland,-1.0905386482930384,-0.6866699559605512,-0.2083686552251964,0.0,-0.6815982209571082,,
663.0,2019-08-01,Gelderland,0.2269826998509666,0.1220013847324868,0.4840564144462256,0.0,0.9589488557843924,,
664.0,2019-08-01,Groningen,-0.3219845285423687,-0.4171128423962051,0.9456731275605073,0.0,-1.0289073219540792,,
665.0,2019-08-01,Limburg,-0.3219845285423687,-0.1475557288318591,0.0224397013319442,0.0,0.0075417125728072,,
666.0,2019-08-01,Noord-Brabant,0.0073958084936324,0.1220013847324868,0.4840564144462256,0.0,1.359605384092034,,
667.0,2019-08-01,Noord-Holland,0.5563630368869679,0.3915584982968328,0.7148647710033664,0.0,1.0743410235384998,,
668.0,2019-08-01,Overijssel,-0.761158311257037,-0.4171128423962051,-0.2083686552251964,0.0,0.1062752550472887,,
669.0,2019-08-01,Utrecht,0.0073958084936324,-0.1475557288318591,0.0224397013319442,0.0,0.2266786376344053,,
670.0,2019-08-01,Zeeland,-0.65136486557837,,-0.2083686552251964,0.0,-1.5053621895354865,,
671.0,2019-08-01,Zuid-Holland,0.5563630368869679,0.1220013847324868,0.7148647710033664,0.0,1.487081592756217,,
672.0,2019-09-01,Drenthe,-0.9807452026143711,,-1.3624104380109,0.0,-1.0521706297180344,,
673.0,2019-09-01,Flevoland,-0.8709517569357041,,-1.1316020814537593,0.0,-0.9524340992609523,,
674.0,2019-09-01,Friesland,-1.2003320939717053,-1.7648984102179353,-1.1316020814537593,0.0,-0.6815982209571082,,
675.0,2019-09-01,Gelderland,0.2269826998509666,-0.9562270695248972,-0.4391770117823371,0.0,0.9589488557843924,,
676.0,2019-09-01,Groningen,-0.2121910828637017,-1.4953412966535893,0.253248057889085,0.0,-1.0289073219540792,,
677.0,2019-09-01,Limburg,-0.3219845285423687,-0.9562270695248972,-0.6699853683394779,0.0,0.0075417125728072,,
678.0,2019-09-01,Noord-Brabant,0.0073958084936324,-0.9562270695248972,-0.6699853683394779,0.0,1.359605384092034,,
679.0,2019-09-01,Noord-Holland,0.5563630368869679,-0.9562270695248972,-0.4391770117823371,0.0,1.0743410235384998,,
680.0,2019-09-01,Overijssel,-0.9807452026143711,-1.4953412966535893,-1.3624104380109,0.0,0.1062752550472887,,
681.0,2019-09-01,Utrecht,0.1171892541722995,-1.2257841830892433,-0.9007937248966186,0.0,0.2266786376344053,,
682.0,2019-09-01,Zeeland,-0.761158311257037,,-1.1316020814537593,0.0,-1.5053621895354865,,
683.0,2019-09-01,Zuid-Holland,0.5563630368869679,-0.9562270695248972,-0.4391770117823371,0.0,1.487081592756217,,
684.0,2019-10-01,Drenthe,-0.8709517569357041,,-1.5932187945680407,0.0,-1.0521706297180344,,
685.0,2019-10-01,Flevoland,-0.65136486557837,,-1.1316020814537593,0.0,-0.9524340992609523,,
686.0,2019-10-01,Friesland,-0.9807452026143711,-1.2257841830892433,-1.3624104380109,0.0,-0.6815982209571082,,
687.0,2019-10-01,Gelderland,0.1171892541722995,-0.6866699559605512,-0.4391770117823371,0.0,0.9589488557843924,,
688.0,2019-10-01,Groningen,0.0073958084936324,-1.2257841830892433,0.253248057889085,0.0,-1.0289073219540792,,
689.0,2019-10-01,Limburg,-0.2121910828637017,-0.9562270695248972,-0.9007937248966186,0.0,0.0075417125728072,,
690.0,2019-10-01,Noord-Brabant,0.2269826998509666,-0.6866699559605512,-0.6699853683394779,0.0,1.359605384092034,,
691.0,2019-10-01,Noord-Holland,0.775949928244302,-0.4171128423962051,-0.4391770117823371,0.0,1.0743410235384998,,
692.0,2019-10-01,Overijssel,-0.8709517569357041,-1.2257841830892433,-1.3624104380109,0.0,0.1062752550472887,,
693.0,2019-10-01,Utrecht,0.3367761455296337,-0.6866699559605512,-1.1316020814537593,0.0,0.2266786376344053,,
694.0,2019-10-01,Zeeland,-0.4317779742210358,,-1.1316020814537593,0.0,-1.5053621895354865,,
695.0,2019-10-01,Zuid-Holland,0.9955368196016362,-0.4171128423962051,-0.4391770117823371,0.0,1.487081592756217,,
696.0,2019-11-01,Drenthe,-0.3219845285423687,,-0.9007937248966186,0.0,-1.0521706297180344,,
697.0,2019-11-01,Flevoland,-0.1023976371850346,,-0.6699853683394779,0.0,-0.9524340992609523,,
698.0,2019-11-01,Friesland,-0.4317779742210358,-0.1475557288318591,-0.6699853683394779,0.0,-0.6815982209571082,,
699.0,2019-11-01,Gelderland,0.8857433739229691,0.3915584982968328,0.0224397013319442,0.0,0.9589488557843924,,
700.0,2019-11-01,Groningen,0.5563630368869679,0.1220013847324868,1.176481484117648,0.0,-1.0289073219540792,,
701.0,2019-11-01,Limburg,0.3367761455296337,0.1220013847324868,-0.6699853683394779,0.0,0.0075417125728072,,
702.0,2019-11-01,Noord-Brabant,0.8857433739229691,0.3915584982968328,0.0224397013319442,0.0,1.359605384092034,,
703.0,2019-11-01,Noord-Holland,1.6542974936736383,0.6611156118611788,0.253248057889085,0.0,1.0743410235384998,,
704.0,2019-11-01,Overijssel,-0.2121910828637017,0.1220013847324868,-0.4391770117823371,0.0,0.1062752550472887,,
705.0,2019-11-01,Utrecht,0.9955368196016362,0.3915584982968328,-0.4391770117823371,0.0,0.2266786376344053,,
706.0,2019-11-01,Zeeland,0.0073958084936324,,-0.9007937248966186,0.0,-1.5053621895354865,,
707.0,2019-11-01,Zuid-Holland,1.7640909393523057,0.3915584982968328,0.0224397013319442,0.0,1.487081592756217,,
708.0,2019-12-01,Drenthe,-0.3219845285423687,,-0.9007937248966186,0.0,-1.0521706297180344,,
709.0,2019-12-01,Flevoland,0.1171892541722995,,-0.4391770117823371,0.0,-0.9524340992609523,,
710.0,2019-12-01,Friesland,-0.4317779742210358,-0.4171128423962051,-0.9007937248966186,0.0,-0.6815982209571082,,
711.0,2019-12-01,Gelderland,0.775949928244302,0.3915584982968328,0.0224397013319442,0.0,0.9589488557843924,,
712.0,2019-12-01,Groningen,0.666156482565635,-0.1475557288318591,1.176481484117648,0.0,-1.0289073219540792,,
713.0,2019-12-01,Limburg,0.2269826998509666,0.1220013847324868,-0.4391770117823371,0.0,0.0075417125728072,,
714.0,2019-12-01,Noord-Brabant,0.775949928244302,0.6611156118611788,0.253248057889085,0.0,1.359605384092034,,
715.0,2019-12-01,Noord-Holland,1.4347106023163043,0.6611156118611788,0.4840564144462256,0.0,1.0743410235384998,,
716.0,2019-12-01,Overijssel,-0.2121910828637017,-0.1475557288318591,-0.6699853683394779,0.0,0.1062752550472887,,
717.0,2019-12-01,Utrecht,0.9955368196016362,0.3915584982968328,0.0224397013319442,0.0,0.2266786376344053,,
718.0,2019-12-01,Zeeland,0.1171892541722995,,0.0224397013319442,0.0,-1.5053621895354865,,
719.0,2019-12-01,Zuid-Holland,1.5445040479949714,0.9306727254255248,0.7148647710033664,0.0,1.487081592756217,,
720.0,2020-01-01,Drenthe,-0.4317779742210358,,-0.9007937248966186,0.0,-1.0521706297180344,,
721.0,2020-01-01,Flevoland,0.0073958084936324,,-0.2083686552251964,0.0,-0.9524340992609523,,
722.0,2020-01-01,Friesland,-0.5415714198997029,-0.1475557288318591,-0.2083686552251964,0.0,-0.6815982209571082,,
723.0,2020-01-01,Gelderland,0.5563630368869679,0.9306727254255248,0.4840564144462256,0.0,0.9589488557843924,,
724.0,2020-01-01,Groningen,0.3367761455296337,-0.1475557288318591,1.4072898406747885,0.0,-1.0289073219540792,,
725.0,2020-01-01,Limburg,0.2269826998509666,0.9306727254255248,0.0224397013319442,-2.598615973946317,0.0075417125728072,,
726.0,2020-01-01,Noord-Brabant,0.666156482565635,0.6611156118611788,0.253248057889085,0.0,1.359605384092034,,
727.0,2020-01-01,Noord-Holland,1.3249171566376374,0.9306727254255248,0.9456731275605073,0.5516694640186255,1.0743410235384998,,
728.0,2020-01-01,Overijssel,-0.2121910828637017,0.3915584982968328,-0.4391770117823371,0.0,0.1062752550472887,,
729.0,2020-01-01,Utrecht,0.8857433739229691,0.9306727254255248,0.4840564144462256,0.1373671233730079,0.2266786376344053,,
730.0,2020-01-01,Zeeland,-0.1023976371850346,,-0.2083686552251964,0.0,-1.5053621895354865,,
731.0,2020-01-01,Zuid-Holland,1.4347106023163043,1.4697869525542169,1.176481484117648,0.9760088877102304,1.487081592756217,,
732.0,2020-02-01,Drenthe,-1.0905386482930384,,-1.1316020814537593,0.0,-1.0521706297180344,,
733.0,2020-02-01,Flevoland,-0.8709517569357041,,-0.6699853683394779,0.0,-0.9524340992609523,,
734.0,2020-02-01,Friesland,-1.2003320939717053,-0.9562270695248972,-0.9007937248966186,0.0,-0.6815982209571082,,
735.0,2020-02-01,Gelderland,0.0073958084936324,-0.6866699559605512,-0.2083686552251964,0.0,0.9589488557843924,,
736.0,2020-02-01,Groningen,-0.3219845285423687,-1.4953412966535893,0.7148647710033664,0.0,-1.0289073219540792,,
737.0,2020-02-01,Limburg,-0.4317779742210358,-0.4171128423962051,-0.6699853683394779,-2.598615973946317,0.0075417125728072,,
738.0,2020-02-01,Noord-Brabant,-0.2121910828637017,-0.6866699559605512,-0.4391770117823371,0.0,1.359605384092034,,
739.0,2020-02-01,Noord-Holland,0.2269826998509666,-0.1475557288318591,0.253248057889085,0.5516694640186255,1.0743410235384998,,
740.0,2020-02-01,Overijssel,-0.9807452026143711,-0.9562270695248972,-0.9007937248966186,0.0,0.1062752550472887,,
741.0,2020-02-01,Utrecht,0.0073958084936324,-0.4171128423962051,-0.2083686552251964,0.1373671233730079,0.2266786376344053,,
742.0,2020-02-01,Zeeland,-0.9807452026143711,,-0.4391770117823371,0.0,-1.5053621895354865,,
743.0,2020-02-01,Zuid-Holland,0.666156482565635,-0.4171128423962051,0.7148647710033664,0.9760088877102304,1.487081592756217,,
744.0,2020-03-01,Drenthe,-1.0905386482930384,,-1.1316020814537593,0.0,-1.0521706297180344,,
745.0,2020-03-01,Flevoland,-0.9807452026143711,,-0.6699853683394779,0.0,-0.9524340992609523,,
746.0,2020-03-01,Friesland,-1.2003320939717053,-0.6866699559605512,-0.6699853683394779,0.0,-0.6815982209571082,,
747.0,2020-03-01,Gelderland,-0.1023976371850346,0.1220013847324868,0.0224397013319442,0.0,0.9589488557843924,,
748.0,2020-03-01,Groningen,-0.4317779742210358,-0.6866699559605512,0.7148647710033664,0.0,-1.0289073219540792,,
749.0,2020-03-01,Limburg,-0.4317779742210358,0.3915584982968328,0.253248057889085,-2.598615973946317,0.0075417125728072,,
750.0,2020-03-01,Noord-Brabant,-0.1023976371850346,0.1220013847324868,0.0224397013319442,0.0,1.359605384092034,,
751.0,2020-03-01,Noord-Holland,0.1171892541722995,0.1220013847324868,0.253248057889085,0.5516694640186255,1.0743410235384998,,
752.0,2020-03-01,Overijssel,-1.0905386482930384,-0.4171128423962051,-0.4391770117823371,0.0,0.1062752550472887,,
753.0,2020-03-01,Utrecht,-0.2121910828637017,-0.1475557288318591,-0.4391770117823371,0.1373671233730079,0.2266786376344053,,
754.0,2020-03-01,Zeeland,-0.761158311257037,,-0.6699853683394779,0.0,-1.5053621895354865,,
755.0,2020-03-01,Zuid-Holland,0.4465695912083007,0.1220013847324868,0.253248057889085,0.9760088877102304,1.487081592756217,,
756.0,2020-04-01,Drenthe,-0.9807452026143711,,0.4840564144462256,0.0,-1.0521706297180344,,
757.0,2020-04-01,Flevoland,-0.9807452026143711,,0.4840564144462256,0.0,-0.9524340992609523,,
758.0,2020-04-01,Friesland,-1.2003320939717053,-0.6866699559605512,-0.2083686552251964,0.0,-0.6815982209571082,,
759.0,2020-04-01,Gelderland,-0.1023976371850346,0.3915584982968328,1.6380981972319293,0.0,0.9589488557843924,,
760.0,2020-04-01,Groningen,-0.65136486557837,-0.6866699559605512,0.7148647710033664,0.0,-1.0289073219540792,,
761.0,2020-04-01,Limburg,-0.2121910828637017,1.200229838989871,2.561331623460492,-2.598615973946317,0.0075417125728072,,
762.0,2020-04-01,Noord-Brabant,0.0073958084936324,0.9306727254255248,1.86890655378907,0.0,1.359605384092034,,
763.0,2020-04-01,Noord-Holland,0.1171892541722995,0.3915584982968328,1.176481484117648,0.5516694640186255,1.0743410235384998,,
764.0,2020-04-01,Overijssel,-1.2003320939717053,-0.1475557288318591,0.4840564144462256,0.0,0.1062752550472887,,
765.0,2020-04-01,Utrecht,-0.4317779742210358,0.1220013847324868,0.253248057889085,0.1373671233730079,0.2266786376344053,,
766.0,2020-04-01,Zeeland,0.0073958084936324,,1.4072898406747885,0.0,-1.5053621895354865,,
767.0,2020-04-01,Zuid-Holland,0.4465695912083007,0.6611156118611788,1.4072898406747885,0.9760088877102304,1.487081592756217,,
768.0,2020-05-01,Drenthe,-0.8709517569357041,,0.0224397013319442,0.0,-1.0521706297180344,,
769.0,2020-05-01,Flevoland,-0.8709517569357041,,-0.6699853683394779,0.0,-0.9524340992609523,,
770.0,2020-05-01,Friesland,-1.2003320939717053,-0.9562270695248972,-0.6699853683394779,0.0,-0.6815982209571082,,
771.0,2020-05-01,Gelderland,-0.2121910828637017,-0.1475557288318591,0.253248057889085,0.0,0.9589488557843924,,
772.0,2020-05-01,Groningen,-0.761158311257037,-1.2257841830892433,0.0224397013319442,0.0,-1.0289073219540792,,
773.0,2020-05-01,Limburg,-0.5415714198997029,0.1220013847324868,0.4840564144462256,-2.598615973946317,0.0075417125728072,,
774.0,2020-05-01,Noord-Brabant,-0.3219845285423687,-0.1475557288318591,0.253248057889085,0.0,1.359605384092034,,
775.0,2020-05-01,Noord-Holland,-0.2121910828637017,-0.1475557288318591,0.0224397013319442,0.5516694640186255,1.0743410235384998,,
776.0,2020-05-01,Overijssel,-1.2003320939717053,-0.9562270695248972,-0.6699853683394779,0.0,0.1062752550472887,,
777.0,2020-05-01,Utrecht,-0.5415714198997029,-0.4171128423962051,-0.4391770117823371,0.1373671233730079,0.2266786376344053,,
778.0,2020-05-01,Zeeland,-0.5415714198997029,,-0.4391770117823371,0.0,-1.5053621895354865,,
779.0,2020-05-01,Zuid-Holland,0.1171892541722995,-0.1475557288318591,0.253248057889085,0.9760088877102304,1.487081592756217,,
780.0,2020-06-01,Drenthe,-0.9807452026143711,,-0.9007937248966186,0.0,-1.0521706297180344,,
781.0,2020-06-01,Flevoland,-1.2003320939717053,,-0.6699853683394779,0.0,-0.9524340992609523,,
782.0,2020-06-01,Friesland,-1.2003320939717053,-0.9562270695248972,-0.9007937248966186,0.0,-0.6815982209571082,,
783.0,2020-06-01,Gelderland,-0.2121910828637017,-0.4171128423962051,-0.2083686552251964,0.0,0.9589488557843924,,
784.0,2020-06-01,Groningen,-0.65136486557837,-1.2257841830892433,0.4840564144462256,0.0,-1.0289073219540792,,
785.0,2020-06-01,Limburg,-0.65136486557837,-0.4171128423962051,-0.2083686552251964,-2.598615973946317,0.0075417125728072,,
786.0,2020-06-01,Noord-Brabant,-0.3219845285423687,-0.4171128423962051,-0.2083686552251964,0.0,1.359605384092034,,
787.0,2020-06-01,Noord-Holland,-0.1023976371850346,-0.4171128423962051,-0.2083686552251964,0.5516694640186255,1.0743410235384998,,
788.0,2020-06-01,Overijssel,-1.0905386482930384,-0.9562270695248972,-0.9007937248966186,0.0,0.1062752550472887,,
789.0,2020-06-01,Utrecht,-0.4317779742210358,-0.6866699559605512,-0.6699853683394779,0.1373671233730079,0.2266786376344053,,
790.0,2020-06-01,Zeeland,-0.761158311257037,,-0.6699853683394779,0.0,-1.5053621895354865,,
791.0,2020-06-01,Zuid-Holland,0.1171892541722995,-0.6866699559605512,0.0224397013319442,0.9760088877102304,1.487081592756217,,
792.0,2020-07-01,Drenthe,-1.3101255396503724,,-1.5932187945680407,0.0,-1.0521706297180344,,
793.0,2020-07-01,Flevoland,-1.2003320939717053,,-1.5932187945680407,0.0,-0.9524340992609523,,
794.0,2020-07-01,Friesland,-1.4199189853290397,-1.7648984102179353,-1.5932187945680407,0.0,-0.6815982209571082,,
795.0,2020-07-01,Gelderland,-0.3219845285423687,-0.9562270695248972,-0.9007937248966186,0.0,0.9589488557843924,,
796.0,2020-07-01,Groningen,-0.761158311257037,-1.4953412966535893,-0.6699853683394779,0.0,-1.0289073219540792,,
797.0,2020-07-01,Limburg,-0.65136486557837,-0.6866699559605512,-0.6699853683394779,-2.598615973946317,0.0075417125728072,,
798.0,2020-07-01,Noord-Brabant,-0.5415714198997029,-1.2257841830892433,-1.1316020814537593,0.0,1.359605384092034,,
799.0,2020-07-01,Noord-Holland,-0.3219845285423687,-0.9562270695248972,-0.9007937248966186,0.5516694640186255,1.0743410235384998,,
800.0,2020-07-01,Overijssel,-1.2003320939717053,-1.4953412966535893,-1.824027151125181,0.0,0.1062752550472887,,
801.0,2020-07-01,Utrecht,-0.4317779742210358,-1.2257841830892433,-1.3624104380109,0.1373671233730079,0.2266786376344053,,
802.0,2020-07-01,Zeeland,-1.0905386482930384,,-1.1316020814537593,0.0,-1.5053621895354865,,
803.0,2020-07-01,Zuid-Holland,0.0073958084936324,-1.2257841830892433,-0.9007937248966186,0.9760088877102304,1.487081592756217,,
804.0,2020-08-01,Drenthe,-0.9807452026143711,,-0.4391770117823371,0.0,-1.0521706297180344,,
805.0,2020-08-01,Flevoland,-1.0905386482930384,,-0.2083686552251964,0.0,-0.9524340992609523,,
806.0,2020-08-01,Friesland,-1.2003320939717053,-0.9562270695248972,-0.4391770117823371,0.0,-0.6815982209571082,,
807.0,2020-08-01,Gelderland,-0.1023976371850346,-0.1475557288318591,0.0224397013319442,0.0,0.9589488557843924,,
808.0,2020-08-01,Groningen,-0.5415714198997029,-0.4171128423962051,1.176481484117648,0.0,-1.0289073219540792,,
809.0,2020-08-01,Limburg,-0.4317779742210358,-0.4171128423962051,0.0224397013319442,-2.598615973946317,0.0075417125728072,,
810.0,2020-08-01,Noord-Brabant,-0.3219845285423687,-0.1475557288318591,0.253248057889085,0.0,1.359605384092034,,
811.0,2020-08-01,Noord-Holland,0.1171892541722995,0.3915584982968328,0.253248057889085,0.5516694640186255,1.0743410235384998,,
